Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
113	3.558462	0.0	3.558462	3.558462	25.0	2825	4.066401	0.38055372	6.058861	3.5039546	4.0672326	0.38050237	6.096155	3.344491	-4.450805	0.13510066	2337.014090538025
114	2.3512044	0.0	2.3512044	2.3512044	25.0	2850	4.0553527	0.3866073	6.114833	3.5505047	4.055198	0.38837168	6.1125975	3.5800629	-4.4578905	0.14281927	2357.7579729557037
115	0.45515874	0.0	0.45515874	0.45515874	25.0	2875	4.0778756	0.38638687	5.9516454	3.5214813	4.0774918	0.3930447	6.0211596	3.5507228	-4.4774303	0.13764854	2378.454073905945
116	0.7691151	0.0	0.7691151	0.7691151	25.0	2900	4.076583	0.4046307	6.691544	3.5623531	4.077425	0.4078044	6.728714	3.4470143	-4.430728	0.14105761	2399.4029014110565
117	0.08609659	0.0	0.08609659	0.08609659	25.0	2925	4.107668	0.42557004	6.9925346	3.4619105	4.1074753	0.42331967	6.9575152	3.6195526	-4.4131756	0.13815169	2419.977763414383
118	4.0689654	0.0	4.0689654	4.0689654	25.0	2950	4.1038427	0.40786576	6.5646124	3.0819035	4.104035	0.41439074	6.654012	3.3044744	-4.3516483	0.13722257	2440.8851239681244
119	8.108292	0.0	8.108292	8.108292	25.0	2975	4.114522	0.40598813	6.99471	3.3708007	4.11368	0.40859872	6.9557548	3.2510026	-4.5096445	0.14960212	2462.6219568252563
120	3.2173097	0.0	3.2173097	3.2173097	25.0	3000	4.157611	0.43533337	6.8824916	3.2164245	4.1579065	0.43306378	6.8304353	3.3226936	-4.6782403	0.15621322	2483.3945910930634
121	2.2801354	0.0	2.2801354	2.2801354	25.0	3025	4.15107	0.40583825	7.0138917	3.5767956	4.1511273	0.40985397	7.013106	3.6063273	-4.4990506	0.1467863	2504.4292256832123
122	0.78899	0.0	0.78899	0.78899	25.0	3050	4.179169	0.38564226	6.9980493	3.7192671	4.1796184	0.3894863	6.890535	3.6578856	-4.507999	0.15305924	2525.2385997772217
123	0.5870924	0.0	0.5870924	0.5870924	25.0	3075	4.187378	0.4078421	6.579785	3.6896987	4.1862354	0.41294226	6.6022377	3.680808	-4.5157475	0.17246437	2546.4007999897003
124	0.6979778	0.0	0.6979778	0.6979778	25.0	3100	4.199757	0.3720087	7.0496783	3.2543967	4.200034	0.37572932	7.1600933	3.198729	-4.448733	0.14778748	2567.5980105400085
125	1.3244165	0.0	1.3244165	1.3244165	25.0	3125	4.2482495	0.40050915	6.2520185	3.7920995	4.2485814	0.40247816	6.2658644	3.768005	-4.4789867	0.16351222	2588.3406870365143
126	0.29735306	0.0	0.29735306	0.29735306	25.0	3150	4.278187	0.43548408	6.605489	3.7001517	4.2767467	0.43807694	6.627899	3.711952	-4.529395	0.1469021	2609.5860834121704
127	8.626118	0.0	8.626118	8.626118	25.0	3175	4.307901	0.4288695	6.764649	3.2688885	4.3097057	0.43185136	6.705318	2.9667974	-4.608274	0.1985827	2631.494784116745
128	2.5638776	0.0	2.5638776	2.5638776	25.0	3200	4.326961	0.41402715	7.0805955	3.7265015	4.325374	0.4183143	7.0417542	3.7823558	-4.6515703	0.16309686	2652.889639854431
129	1.6315479	0.0	1.6315479	1.6315479	25.0	3225	4.3543444	0.4024939	7.118098	3.8215458	4.3553157	0.40493587	7.130499	3.8399568	-4.7531114	0.18889752	2673.8278801441193
130	0.48805484	0.0	0.48805484	0.48805484	25.0	3250	4.392357	0.40488902	7.0722475	3.7830584	4.3923306	0.40848768	7.1483164	3.6865141	-4.817867	0.15496923	2695.0766971111298
131	0.33605698	0.0	0.33605698	0.33605698	25.0	3275	4.3997126	0.3959512	7.2895174	3.8901484	4.398964	0.39706683	7.1657114	3.9173644	-4.8120337	0.15535983	2715.745985507965
132	0.67630595	0.0	0.67630595	0.67630595	25.0	3300	4.4498873	0.41148084	7.0836625	3.9918354	4.4509616	0.4192982	7.0895925	3.9477797	-4.8179317	0.1737143	2736.387301683426
133	0.39680302	0.0	0.39680302	0.39680302	25.0	3325	4.4453893	0.40103787	6.70889	3.8899927	4.443971	0.40320215	6.692931	3.9044197	-4.758762	0.15805764	2757.5672612190247
134	0.0	0.0	0.0	0.0	25.0	3350	4.4768343	0.40343183	7.278425	3.957711	4.478771	0.40842086	7.3644915	3.8984604	-4.7133985	0.17008719	2778.133085012436
135	1.41058	0.0	1.41058	1.41058	25.0	3375	4.480102	0.38926265	6.6555204	4.0056376	4.47821	0.3961692	6.600115	3.955174	-4.7257833	0.17832667	2798.8986387252808
136	1.853387	0.0	1.853387	1.853387	25.0	3400	4.478918	0.37997463	6.56767	3.8108704	4.479808	0.38257596	6.577196	3.842696	-4.767056	0.13928482	2820.07475566864
